pane,fragment,Rep,mfr,element,ppm
AAC,2,1,A,Ca,67690
AAC,2,1,A,Ce,11.06
AAC,2,1,A,Fe,693
AAC,2,1,A,Hf,0.761
AAC,2,1,A,K,1187.5
AAC,2,1,A,La,5.02
AAC,2,1,A,Li,1.81
AAC,2,1,A,Mg,24160
AAC,2,1,A,Mn,18.63
AAC,2,1,A,Na,100180
AAC,2,1,A,Nd,4.19
AAC,2,1,A,Pb,1.142
AAC,2,1,A,Rb,2.256
AAC,2,1,A,Sr,33.24
AAC,2,1,A,Ti,182.6
AAC,2,1,A,Zr,29.34
AAC,2,2,A,Al,3051
AAC,2,2,A,Ba,13.74
AAC,2,2,A,Ca,66900
AAC,2,2,A,Ce,10.76
AAC,2,2,A,Fe,679
AAC,2,2,A,Hf,0.737
AAC,2,2,A,K,1201.3
AAC,2,2,A,La,4.87
AAC,2,2,A,Li,1.77
AAC,2,2,A,Mg,23860
AAC,2,2,A,Mn,18.52
AAC,2,2,A,Na,99970
AAC,2,2,A,Nd,3.77
AAC,2,2,A,Pb,1.084
AAC,2,2,A,Rb,2.241
AAC,2,2,A,Sr,32.8
AAC,2,2,A,Ti,179.2
AAC,2,2,A,Zr,28.32
AAC,2,3,A,Al,3076
AAC,2,3,A,Ba,14.04
AAC,2,3,A,Ca,66710
AAC,2,3,A,Ce,10.9
AAC,2,3,A,Fe,692
AAC,2,3,A,Hf,0.815
AAC,2,3,A,K,1195.3
AAC,2,3,A,La,4.99
AAC,2,3,A,Li,1.65
AAC,2,3,A,Mg,23970
AAC,2,3,A,Mn,18.71
AAC,2,3,A,Na,100120
AAC,2,3,A,Nd,4.08
AAC,2,3,A,Pb,1.075
AAC,2,3,A,Rb,2.25
AAC,2,3,A,Sr,32.93
AAC,2,3,A,Ti,180.3
AAC,2,3,A,Zr,28.68
AAC,2,4,A,Al,3087
AAC,2,4,A,Ba,14.17
AAC,2,4,A,Ca,67270
AAC,2,4,A,Ce,10.82
AAC,2,4,A,Fe,683
AAC,2,4,A,Hf,0.831
AAC,2,4,A,K,1199
AAC,2,4,A,La,5.02
AAC,2,4,A,Li,1.71
AAC,2,4,A,Mg,23850
AAC,2,4,A,Mn,18.5
AAC,2,4,A,Na,99780
AAC,2,4,A,Nd,3.92
AAC,2,4,A,Pb,1.053
AAC,2,4,A,Rb,2.31
AAC,2,4,A,Sr,33.03
AAC,2,4,A,Ti,177.6
AAC,2,4,A,Zr,29.33
AAC,2,5,A,Al,3076
AAC,2,5,A,Ba,14.02
AAC,2,5,A,Ca,67000
AAC,2,5,A,Ce,10.98
AAC,2,5,A,Fe,691
AAC,2,5,A,Hf,0.847
AAC,2,5,A,K,1193
AAC,2,5,A,La,4.99
AAC,2,5,A,Li,1.41
AAC,2,5,A,Mg,23740
AAC,2,5,A,Mn,18.15
AAC,2,5,A,Na,100070
AAC,2,5,A,Nd,4.05
AAC,2,5,A,Pb,1.124
AAC,2,5,A,Rb,2.326
AAC,2,5,A,Sr,32.92
AAC,2,5,A,Ti,172.1
AAC,2,5,A,Zr,29.27
AAC,2,6,A,Al,3108
AAC,2,6,A,Ba,14.57
AAC,2,6,A,Ca,67560
AAC,2,6,A,Ce,10.96
AAC,2,6,A,Fe,700
AAC,2,6,A,Hf,0.751
AAC,2,6,A,K,1213
AAC,2,6,A,La,5.1
AAC,2,6,A,Li,1.98
AAC,2,6,A,Mg,23930
AAC,2,6,A,Mn,18.33
AAC,2,6,A,Na,101110
AAC,2,6,A,Nd,4.18
AAC,2,6,A,Pb,1.087
AAC,2,6,A,Rb,2.339
AAC,2,6,A,Sr,33.47
AAC,2,6,A,Ti,176.5
AAC,2,6,A,Zr,29.19
AAC,2,7,A,Al,3084
AAC,2,7,A,Ba,14.27
AAC,2,7,A,Ca,67460
AAC,2,7,A,Ce,10.96
AAC,2,7,A,Fe,678
AAC,2,7,A,Hf,0.774
AAC,2,7,A,K,1201.1
AAC,2,7,A,La,5.07
AAC,2,7,A,Li,1.59
AAC,2,7,A,Mg,23830
AAC,2,7,A,Mn,18.1
AAC,2,7,A,Na,100260
AAC,2,7,A,Nd,4.02
AAC,2,7,A,Pb,1.14
AAC,2,7,A,Rb,2.32
AAC,2,7,A,Sr,33.14
AAC,2,7,A,Ti,182.1
AAC,2,7,A,Zr,29.15
AAC,2,8,A,Al,3061
AAC,2,8,A,Ba,14.02
AAC,2,8,A,Ca,66760
AAC,2,8,A,Ce,10.85
AAC,2,8,A,Fe,677
AAC,2,8,A,Hf,0.802
AAC,2,8,A,K,1213
AAC,2,8,A,La,5.11
AAC,2,8,A,Li,1.95
AAC,2,8,A,Mg,23660
AAC,2,8,A,Mn,18.19
AAC,2,8,A,Na,100480
AAC,2,8,A,Nd,4.01
AAC,2,8,A,Pb,1.105
AAC,2,8,A,Rb,2.342
AAC,2,8,A,Sr,32.89
AAC,2,8,A,Ti,173.7
AAC,2,8,A,Zr,28.96
AAC,2,9,A,Al,3030
AAC,2,9,A,Ba,13.91
AAC,2,9,A,Ca,66560
AAC,2,9,A,Ce,10.85
AAC,2,9,A,Fe,682
AAC,2,9,A,Hf,0.737
AAC,2,9,A,K,1199.8
AAC,2,9,A,La,5.08
AAC,2,9,A,Li,2.18
AAC,2,9,A,Mg,23640
AAC,2,9,A,Mn,18.42
AAC,2,9,A,Na,100770
AAC,2,9,A,Nd,3.83
AAC,2,9,A,Pb,1.096
AAC,2,9,A,Rb,2.314
AAC,2,9,A,Sr,32.57
AAC,2,9,A,Ti,176.1
AAC,2,9,A,Zr,28.54
AAC,2,10,A,Al,3047
AAC,2,10,A,Ba,14.12
AAC,2,10,A,Ca,66940
AAC,2,10,A,Ce,10.78
AAC,2,10,A,Fe,678
AAC,2,10,A,Hf,0.774
AAC,2,10,A,K,1209.1
AAC,2,10,A,La,5.05
AAC,2,10,A,Li,1.77
AAC,2,10,A,Mg,23630
AAC,2,10,A,Mn,18.35
AAC,2,10,A,Na,100410
AAC,2,10,A,Nd,4.03
AAC,2,10,A,Pb,1.171
AAC,2,10,A,Rb,2.305
AAC,2,10,A,Sr,32.71
AAC,2,10,A,Ti,175.3
AAC,2,10,A,Zr,28.66
AAC,2,11,A,Al,3060
AAC,2,11,A,Ba,14.16
AAC,2,11,A,Ca,67450
AAC,2,11,A,Ce,10.86
AAC,2,11,A,Fe,676
AAC,2,11,A,Hf,0.821
AAC,2,11,A,K,1219.1
AAC,2,11,A,La,5.05
AAC,2,11,A,Li,1.99
AAC,2,11,A,Mg,23800
AAC,2,11,A,Mn,18.27
AAC,2,11,A,Na,100630
AAC,2,11,A,Nd,4.12
AAC,2,11,A,Pb,1.105
AAC,2,11,A,Rb,2.353
AAC,2,11,A,Sr,32.96
AAC,2,11,A,Ti,179.1
AAC,2,11,A,Zr,29.13
AAC,2,12,A,Al,3075
AAC,2,12,A,Ba,14.53
AAC,2,12,A,Ca,67780
AAC,2,12,A,Ce,10.85
AAC,2,12,A,Fe,681
AAC,2,12,A,Hf,0.804
AAC,2,12,A,K,1218.1
AAC,2,12,A,La,5.11
AAC,2,12,A,Li,2
AAC,2,12,A,Mg,23730
AAC,2,12,A,Mn,18.33
AAC,2,12,A,Na,100460
AAC,2,12,A,Nd,4.23
AAC,2,12,A,Pb,1.102
AAC,2,12,A,Rb,2.276
AAC,2,12,A,Sr,33.57
AAC,2,12,A,Ti,178.2
AAC,2,12,A,Zr,29.4
AAC,2,13,A,Al,3098
AAC,2,13,A,Ba,14.14
AAC,2,13,A,Ca,67720
AAC,2,13,A,Ce,11.03
AAC,2,13,A,Fe,675
AAC,2,13,A,Hf,0.755
AAC,2,13,A,K,1221.7
AAC,2,13,A,La,5.17
AAC,2,13,A,Li,1.7
AAC,2,13,A,Mg,23760
AAC,2,13,A,Mn,18.43
AAC,2,13,A,Na,100670
AAC,2,13,A,Nd,3.99
AAC,2,13,A,Pb,1.131
AAC,2,13,A,Rb,2.3
AAC,2,13,A,Sr,33.68
AAC,2,13,A,Ti,173.6
AAC,2,13,A,Zr,29.29
AAC,2,14,A,Al,3077
AAC,2,14,A,Ba,14.45
AAC,2,14,A,Ca,66840
AAC,2,14,A,Ce,11.12
AAC,2,14,A,Fe,684
AAC,2,14,A,Hf,0.734
AAC,2,14,A,K,1216
AAC,2,14,A,La,5.06
AAC,2,14,A,Li,2.13
AAC,2,14,A,Mg,23700
AAC,2,14,A,Mn,18.26
AAC,2,14,A,Na,100890
AAC,2,14,A,Nd,4.36
AAC,2,14,A,Pb,1.096
AAC,2,14,A,Rb,2.396
AAC,2,14,A,Sr,33.18
AAC,2,14,A,Ti,178.4
AAC,2,14,A,Zr,28.33
AAC,2,15,A,Al,3036
AAC,2,15,A,Ba,14.02
AAC,2,15,A,Ca,66850
AAC,2,15,A,Ce,10.92
AAC,2,15,A,Fe,678
AAC,2,15,A,Hf,0.814
AAC,2,15,A,K,1217
AAC,2,15,A,La,5.06
AAC,2,15,A,Li,1.92
AAC,2,15,A,Mg,23540
AAC,2,15,A,Mn,18.29
AAC,2,15,A,Na,100380
AAC,2,15,A,Nd,4.01
AAC,2,15,A,Pb,1.092
AAC,2,15,A,Rb,2.286
AAC,2,15,A,Sr,32.75
AAC,2,15,A,Ti,177.7
AAC,2,15,A,Zr,27.7
AAC,2,16,A,Al,3067
AAC,2,16,A,Ba,14.19
AAC,2,16,A,Ca,67240
AAC,2,16,A,Ce,10.81
AAC,2,16,A,Fe,670
AAC,2,16,A,Hf,0.824
AAC,2,16,A,K,1215.8
AAC,2,16,A,La,5.14
AAC,2,16,A,Li,1.63
AAC,2,16,A,Mg,23660
AAC,2,16,A,Mn,18.19
AAC,2,16,A,Na,100050
AAC,2,16,A,Nd,4.11
AAC,2,16,A,Pb,1.068
AAC,2,16,A,Rb,2.373
AAC,2,16,A,Sr,33.22
AAC,2,16,A,Ti,179.5
AAC,2,16,A,Zr,28.47
AAC,2,17,A,Al,3102
AAC,2,17,A,Ba,14.14
AAC,2,17,A,Ca,67360
AAC,2,17,A,Ce,11.04
AAC,2,17,A,Fe,679
AAC,2,17,A,Hf,0.837
AAC,2,17,A,K,1211.2
AAC,2,17,A,La,5.13
AAC,2,17,A,Li,1.81
AAC,2,17,A,Mg,23730
AAC,2,17,A,Mn,18.26
AAC,2,17,A,Na,100600
AAC,2,17,A,Nd,4.12
AAC,2,17,A,Pb,1.127
AAC,2,17,A,Rb,2.344
AAC,2,17,A,Sr,33.24
AAC,2,17,A,Ti,174.2
AAC,2,17,A,Zr,28.98
AAC,2,18,A,Al,3109
AAC,2,18,A,Ba,13.89
AAC,2,18,A,Ca,67560
AAC,2,18,A,Ce,11.06
AAC,2,18,A,Fe,677
AAC,2,18,A,Hf,0.781
AAC,2,18,A,K,1220.8
AAC,2,18,A,La,5.12
AAC,2,18,A,Li,1.85
AAC,2,18,A,Mg,23720
AAC,2,18,A,Mn,18.24
AAC,2,18,A,Na,100320
AAC,2,18,A,Nd,3.77
AAC,2,18,A,Pb,1.039
AAC,2,18,A,Rb,2.323
AAC,2,18,A,Sr,33.45
AAC,2,18,A,Ti,177.3
AAC,2,18,A,Zr,29.13
AAC,2,19,A,Al,3120
AAC,2,19,A,Ba,14.26
AAC,2,19,A,Ca,67620
AAC,2,19,A,Ce,10.87
AAC,2,19,A,Fe,664
AAC,2,19,A,Hf,0.778
AAC,2,19,A,K,1213.7
AAC,2,19,A,La,5.23
AAC,2,19,A,Li,2.01
AAC,2,19,A,Mg,23780
AAC,2,19,A,Mn,18.44
AAC,2,19,A,Na,100250
AAC,2,19,A,Nd,4.17
AAC,2,19,A,Pb,1.076
AAC,2,19,A,Rb,2.356
AAC,2,19,A,Sr,33.56
AAC,2,19,A,Ti,184
AAC,2,19,A,Zr,28.93
AAC,2,20,A,Al,3103
AAC,2,20,A,Ba,13.85
AAC,2,20,A,Ca,68140
AAC,2,20,A,Ce,10.94
AAC,2,20,A,Fe,678
AAC,2,20,A,Hf,0.855
AAC,2,20,A,K,1220.6
AAC,2,20,A,La,5.08
AAC,2,20,A,Li,1.58
AAC,2,20,A,Mg,23560
AAC,2,20,A,Mn,18.48
AAC,2,20,A,Na,100160
AAC,2,20,A,Nd,4.05
AAC,2,20,A,Pb,1.091
AAC,2,20,A,Rb,2.329
AAC,2,20,A,Sr,32.93
AAC,2,20,A,Ti,178.7
AAC,2,20,A,Zr,28.62
AAC,3,1,A,Al,3037
AAC,3,1,A,Ba,13.7
AAC,3,1,A,Ca,66300
AAC,3,1,A,Ce,10.82
AAC,3,1,A,Fe,670
AAC,3,1,A,Hf,0.779
AAC,3,1,A,K,1191.4
AAC,3,1,A,La,4.91
AAC,3,1,A,Li,1.67
AAC,3,1,A,Mg,23680
AAC,3,1,A,Mn,18.06
AAC,3,1,A,Na,99050
AAC,3,1,A,Nd,4
AAC,3,1,A,Pb,1.132
AAC,3,1,A,Rb,2.259
AAC,3,1,A,Sr,32.59
AAC,3,1,A,Ti,175
AAC,3,1,A,Zr,28.36
AAC,3,2,A,Al,3039
AAC,3,2,A,Ba,14.22
AAC,3,2,A,Ca,67160
AAC,3,2,A,Ce,10.75
AAC,3,2,A,Fe,683
AAC,3,2,A,Hf,0.718
AAC,3,2,A,K,1209.7
AAC,3,2,A,La,4.94
AAC,3,2,A,Li,1.73
AAC,3,2,A,Mg,23650
AAC,3,2,A,Mn,18.14
AAC,3,2,A,Na,100190
AAC,3,2,A,Nd,4.05
AAC,3,2,A,Pb,1.108
AAC,3,2,A,Rb,2.325
AAC,3,2,A,Sr,32.98
AAC,3,2,A,Ti,176.6
AAC,3,2,A,Zr,28.03
AAC,3,3,A,Al,3073
AAC,3,3,A,Ba,14.07
AAC,3,3,A,Ca,67440
AAC,3,3,A,Ce,10.92
AAC,3,3,A,Fe,679
AAC,3,3,A,Hf,0.802
AAC,3,3,A,K,1211.1
AAC,3,3,A,La,4.97
AAC,3,3,A,Li,1.64
AAC,3,3,A,Mg,23620
AAC,3,3,A,Mn,18.33
AAC,3,3,A,Na,99350
AAC,3,3,A,Nd,4.1
AAC,3,3,A,Pb,1.099
AAC,3,3,A,Rb,2.246
AAC,3,3,A,Sr,33.46
AAC,3,3,A,Ti,178.6
AAC,3,3,A,Zr,29.16
AAC,3,4,A,Al,3050
AAC,3,4,A,Ba,14
AAC,3,4,A,Ca,66870
AAC,3,4,A,Ce,10.97
AAC,3,4,A,Fe,683
AAC,3,4,A,Hf,0.769
AAC,3,4,A,K,1209.6
AAC,3,4,A,La,5.09
AAC,3,4,A,Li,1.84
AAC,3,4,A,Mg,23590
AAC,3,4,A,Mn,18.41
AAC,3,4,A,Na,100570
AAC,3,4,A,Nd,3.82
AAC,3,4,A,Pb,1.123
AAC,3,4,A,Rb,2.26
AAC,3,4,A,Sr,32.69
AAC,3,4,A,Ti,175.6
AAC,3,4,A,Zr,28.68
AAC,3,5,A,Al,3078
AAC,3,5,A,Ba,14.22
AAC,3,5,A,Ca,67730
AAC,3,5,A,Ce,10.99
AAC,3,5,A,Fe,689
AAC,3,5,A,Hf,0.789
AAC,3,5,A,K,1212.9
AAC,3,5,A,La,5.07
AAC,3,5,A,Li,1.68
AAC,3,5,A,Mg,23700
AAC,3,5,A,Mn,18.52
AAC,3,5,A,Na,100250
AAC,3,5,A,Nd,3.84
AAC,3,5,A,Pb,1.139
AAC,3,5,A,Rb,2.307
AAC,3,5,A,Sr,33.72
AAC,3,5,A,Ti,181.4
AAC,3,5,A,Zr,29.09
AAC,4,1,A,Al,3154
AAC,4,1,A,Ba,14.62
AAC,4,1,A,Ca,69140
AAC,4,1,A,Ce,11.01
AAC,4,1,A,Fe,667
AAC,4,1,A,Hf,0.757
AAC,4,1,A,K,1208.6
AAC,4,1,A,La,5.35
AAC,4,1,A,Li,1.74
AAC,4,1,A,Mg,23980
AAC,4,1,A,Mn,18.41
AAC,4,1,A,Na,99870
AAC,4,1,A,Nd,4.33
AAC,4,1,A,Pb,1.141
AAC,4,1,A,Rb,2.27
AAC,4,1,A,Sr,34.09
AAC,4,1,A,Ti,179.4
AAC,4,1,A,Zr,29.21
AAC,4,2,A,Al,3093
AAC,4,2,A,Ba,14.01
AAC,4,2,A,Ca,67440
AAC,4,2,A,Ce,10.75
AAC,4,2,A,Fe,663
AAC,4,2,A,Hf,0.816
AAC,4,2,A,K,1192.1
AAC,4,2,A,La,5.02
AAC,4,2,A,Li,1.68
AAC,4,2,A,Mg,23600
AAC,4,2,A,Mn,18.24
AAC,4,2,A,Na,98750
AAC,4,2,A,Nd,4.05
AAC,4,2,A,Pb,1.06
AAC,4,2,A,Rb,2.246
AAC,4,2,A,Sr,33.15
AAC,4,2,A,Ti,175.9
AAC,4,2,A,Zr,28.86
AAC,4,3,A,Al,3125
AAC,4,3,A,Ba,14.1
AAC,4,3,A,Ca,68420
AAC,4,3,A,Ce,10.97
AAC,4,3,A,Fe,677
AAC,4,3,A,Hf,0.775
AAC,4,3,A,K,1213.5
AAC,4,3,A,La,5.08
AAC,4,3,A,Li,1.66
AAC,4,3,A,Mg,23780
AAC,4,3,A,Mn,18.15
AAC,4,3,A,Na,100050
AAC,4,3,A,Nd,4.19
AAC,4,3,A,Pb,1.105
AAC,4,3,A,Rb,2.242
AAC,4,3,A,Sr,33.68
AAC,4,3,A,Ti,175.3
AAC,4,3,A,Zr,29.02
AAC,4,4,A,Al,3122
AAC,4,4,A,Ba,14.5
AAC,4,4,A,Ca,68990
AAC,4,4,A,Ce,11.02
AAC,4,4,A,Fe,674
AAC,4,4,A,Hf,0.844
AAC,4,4,A,K,1218
AAC,4,4,A,La,5.12
AAC,4,4,A,Li,1.44
AAC,4,4,A,Mg,23900
AAC,4,4,A,Mn,18.5
AAC,4,4,A,Na,99630
AAC,4,4,A,Nd,3.88
AAC,4,4,A,Pb,1.101
AAC,4,4,A,Rb,2.393
AAC,4,4,A,Sr,34.12
AAC,4,4,A,Ti,179.5
AAC,4,4,A,Zr,29.18
AAC,4,5,A,Al,3123
AAC,4,5,A,Ba,14.53
AAC,4,5,A,Ca,68000
AAC,4,5,A,Ce,10.93
AAC,4,5,A,Fe,676
AAC,4,5,A,Hf,0.777
AAC,4,5,A,K,1215.9
AAC,4,5,A,La,5.24
AAC,4,5,A,Li,1.65
AAC,4,5,A,Mg,24100
AAC,4,5,A,Mn,18.36
AAC,4,5,A,Na,101640
AAC,4,5,A,Nd,3.96
AAC,4,5,A,Pb,1.13
AAC,4,5,A,Rb,2.306
AAC,4,5,A,Sr,34.19
AAC,4,5,A,Ti,176.7
AAC,4,5,A,Zr,28.74
AAC,5,1,A,Al,3102
AAC,5,1,A,Ba,13.85
AAC,5,1,A,Ca,67610
AAC,5,1,A,Ce,10.67
AAC,5,1,A,Fe,674
AAC,5,1,A,Hf,0.756
AAC,5,1,A,K,1193.5
AAC,5,1,A,La,5.02
AAC,5,1,A,Li,1.85
AAC,5,1,A,Mg,23810
AAC,5,1,A,Mn,18.28
AAC,5,1,A,Na,98640
AAC,5,1,A,Nd,4.07
AAC,5,1,A,Pb,1.075
AAC,5,1,A,Rb,2.202
AAC,5,1,A,Sr,33.5
AAC,5,1,A,Ti,176.7
AAC,5,1,A,Zr,29.87
AAC,5,2,A,Al,3085
AAC,5,2,A,Ba,14.18
AAC,5,2,A,Ca,67620
AAC,5,2,A,Ce,10.92
AAC,5,2,A,Fe,663
AAC,5,2,A,Hf,0.784
AAC,5,2,A,K,1200.9
AAC,5,2,A,La,5.06
AAC,5,2,A,Li,1.44
AAC,5,2,A,Mg,23780
AAC,5,2,A,Mn,17.88
AAC,5,2,A,Na,99900
AAC,5,2,A,Nd,3.83
AAC,5,2,A,Pb,1.137
AAC,5,2,A,Rb,2.293
AAC,5,2,A,Sr,32.96
AAC,5,2,A,Ti,179
AAC,5,2,A,Zr,29.31
AAC,5,3,A,Al,3069
AAC,5,3,A,Ba,13.77
AAC,5,3,A,Ca,66850
AAC,5,3,A,Ce,10.85
AAC,5,3,A,Fe,677
AAC,5,3,A,Hf,0.786
AAC,5,3,A,K,1201.3
AAC,5,3,A,La,5.04
AAC,5,3,A,Li,1.6
AAC,5,3,A,Mg,23660
AAC,5,3,A,Mn,18.37
AAC,5,3,A,Na,99970
AAC,5,3,A,Nd,4.23
AAC,5,3,A,Pb,1.093
AAC,5,3,A,Rb,2.251
AAC,5,3,A,Sr,33.25
AAC,5,3,A,Ti,174
AAC,5,3,A,Zr,30.08
AAC,5,4,A,Al,3093
AAC,5,4,A,Ba,13.62
AAC,5,4,A,Ca,67560
AAC,5,4,A,Ce,10.78
AAC,5,4,A,Fe,675
AAC,5,4,A,Hf,0.802
AAC,5,4,A,K,1211.6
AAC,5,4,A,La,5.07
AAC,5,4,A,Li,2.1
AAC,5,4,A,Mg,23640
AAC,5,4,A,Mn,18.22
AAC,5,4,A,Na,100330
AAC,5,4,A,Nd,4.08
AAC,5,4,A,Pb,1.106
AAC,5,4,A,Rb,2.27
AAC,5,4,A,Sr,33
AAC,5,4,A,Ti,179
AAC,5,4,A,Zr,29.45
AAC,5,5,A,Al,3075
AAC,5,5,A,Ba,14.5
AAC,5,5,A,Ca,67540
AAC,5,5,A,Ce,10.77
AAC,5,5,A,Fe,670
AAC,5,5,A,Hf,0.784
AAC,5,5,A,K,1195.5
AAC,5,5,A,La,5.03
AAC,5,5,A,Li,1.54
AAC,5,5,A,Mg,23750
AAC,5,5,A,Mn,18.08
AAC,5,5,A,Na,99360
AAC,5,5,A,Nd,3.94
AAC,5,5,A,Pb,1.137
AAC,5,5,A,Rb,2.224
AAC,5,5,A,Sr,33.15
AAC,5,5,A,Ti,178.5
AAC,5,5,A,Zr,29.43
AAC,6,1,A,Al,3231
AAC,6,1,A,Ba,13.98
AAC,6,1,A,Ca,70250
AAC,6,1,A,Ce,10.57
AAC,6,1,A,Fe,662
AAC,6,1,A,Hf,0.828
AAC,6,1,A,K,1219.7
AAC,6,1,A,La,5.16
AAC,6,1,A,Li,1.51
AAC,6,1,A,Mg,24700
AAC,6,1,A,Mn,18.77
AAC,6,1,A,Na,100140
AAC,6,1,A,Nd,4.04
AAC,6,1,A,Pb,1.052
AAC,6,1,A,Rb,2.272
AAC,6,1,A,Sr,33.98
AAC,6,1,A,Ti,177.2
AAC,6,1,A,Zr,29.79
AAC,6,2,A,Al,3141
AAC,6,2,A,Ba,14.42
AAC,6,2,A,Ca,70170
AAC,6,2,A,Ce,11.13
AAC,6,2,A,Fe,677
AAC,6,2,A,Hf,0.72
AAC,6,2,A,K,1223
AAC,6,2,A,La,5.2
AAC,6,2,A,Li,1.67
AAC,6,2,A,Mg,24240
AAC,6,2,A,Mn,18.34
AAC,6,2,A,Na,100800
AAC,6,2,A,Nd,4.07
AAC,6,2,A,Pb,1.022
AAC,6,2,A,Rb,2.24
AAC,6,2,A,Sr,34.54
AAC,6,2,A,Ti,182
AAC,6,2,A,Zr,29.18
AAC,6,3,A,Al,3255
AAC,6,3,A,Ba,14.23
AAC,6,3,A,Ca,69710
AAC,6,3,A,Ce,10.61
AAC,6,3,A,Fe,676
AAC,6,3,A,Hf,0.785
AAC,6,3,A,K,1207
AAC,6,3,A,La,5.18
AAC,6,3,A,Li,1.95
AAC,6,3,A,Mg,25020
AAC,6,3,A,Mn,18.91
AAC,6,3,A,Na,98500
AAC,6,3,A,Nd,4.12
AAC,6,3,A,Pb,0.965
AAC,6,3,A,Rb,2.23
AAC,6,3,A,Sr,34.13
AAC,6,3,A,Ti,179.3
AAC,6,3,A,Zr,30.25
AAC,6,4,A,Al,3395
AAC,6,4,A,Ba,13.85
AAC,6,4,A,Ca,70910
AAC,6,4,A,Ce,10.33
AAC,6,4,A,Fe,667
AAC,6,4,A,Hf,0.88
AAC,6,4,A,K,1201
AAC,6,4,A,La,5.4
AAC,6,4,A,Li,1.83
AAC,6,4,A,Mg,25650
AAC,6,4,A,Mn,19.42
AAC,6,4,A,Na,98100
AAC,6,4,A,Nd,4.42
AAC,6,4,A,Pb,0.937
AAC,6,4,A,Rb,2.14
AAC,6,4,A,Sr,34.09
AAC,6,4,A,Ti,185.8
AAC,6,4,A,Zr,32.3
AAC,6,5,A,Al,3164
AAC,6,5,A,Ba,14.12
AAC,6,5,A,Ca,68650
AAC,6,5,A,Ce,10.81
AAC,6,5,A,Fe,677
AAC,6,5,A,Hf,0.836
AAC,6,5,A,K,1218.4
AAC,6,5,A,La,5.19
AAC,6,5,A,Li,1.73
AAC,6,5,A,Mg,24490
AAC,6,5,A,Mn,18.4
AAC,6,5,A,Na,100200
AAC,6,5,A,Nd,3.98
AAC,6,5,A,Pb,1.005
AAC,6,5,A,Rb,2.296
AAC,6,5,A,Sr,34.02
AAC,6,5,A,Ti,178.5
AAC,6,5,A,Zr,29.91
AAC,7,1,A,Al,2762
AAC,7,1,A,Ba,12.94
AAC,7,1,A,Ca,62080
AAC,7,1,A,Ce,10.51
AAC,7,1,A,Fe,662
AAC,7,1,A,Hf,0.627
AAC,7,1,A,K,1255.6
AAC,7,1,A,La,4.44
AAC,7,1,A,Li,2.21
AAC,7,1,A,Mg,22700
AAC,7,1,A,Mn,17.9
AAC,7,1,A,Na,103870
AAC,7,1,A,Nd,3.7
AAC,7,1,A,Pb,1.186
AAC,7,1,A,Rb,2.408
AAC,7,1,A,Sr,30.33
AAC,7,1,A,Ti,170.2
AAC,7,1,A,Zr,25.27
AAC,7,2,A,Al,2760
AAC,7,2,A,Ba,12.68
AAC,7,2,A,Ca,61750
AAC,7,2,A,Ce,10.54
AAC,7,2,A,Fe,671
AAC,7,2,A,Hf,0.667
AAC,7,2,A,K,1266.6
AAC,7,2,A,La,4.41
AAC,7,2,A,Li,2.31
AAC,7,2,A,Mg,22720
AAC,7,2,A,Mn,18.14
AAC,7,2,A,Na,104930
AAC,7,2,A,Nd,3.62
AAC,7,2,A,Pb,1.163
AAC,7,2,A,Rb,2.511
AAC,7,2,A,Sr,30.15
AAC,7,2,A,Ti,165.7
AAC,7,2,A,Zr,24.43
AAC,7,3,A,Al,2749
AAC,7,3,A,Ba,13.29
AAC,7,3,A,Ca,61980
AAC,7,3,A,Ce,10.61
AAC,7,3,A,Fe,668
AAC,7,3,A,Hf,0.723
AAC,7,3,A,K,1267.6
AAC,7,3,A,La,4.45
AAC,7,3,A,Li,1.79
AAC,7,3,A,Mg,22590
AAC,7,3,A,Mn,18.07
AAC,7,3,A,Na,104690
AAC,7,3,A,Nd,3.51
AAC,7,3,A,Pb,1.145
AAC,7,3,A,Rb,2.479
AAC,7,3,A,Sr,30.27
AAC,7,3,A,Ti,163.9
AAC,7,3,A,Zr,25.3
AAC,7,4,A,Al,2719
AAC,7,4,A,Ba,12.75
AAC,7,4,A,Ca,61260
AAC,7,4,A,Ce,10.53
AAC,7,4,A,Fe,662
AAC,7,4,A,Hf,0.645
AAC,7,4,A,K,1264
AAC,7,4,A,La,4.44
AAC,7,4,A,Li,2.18
AAC,7,4,A,Mg,22520
AAC,7,4,A,Mn,17.63
AAC,7,4,A,Na,104900
AAC,7,4,A,Nd,3.55
AAC,7,4,A,Pb,1.159
AAC,7,4,A,Rb,2.43
AAC,7,4,A,Sr,29.83
AAC,7,4,A,Ti,164.7
AAC,7,4,A,Zr,24.32
AAC,7,5,A,Al,2757
AAC,7,5,A,Ba,13.23
AAC,7,5,A,Ca,62300
AAC,7,5,A,Ce,10.47
AAC,7,5,A,Fe,668
AAC,7,5,A,Hf,0.668
AAC,7,5,A,K,1263.3
AAC,7,5,A,La,4.41
AAC,7,5,A,Li,2.18
AAC,7,5,A,Mg,22650
AAC,7,5,A,Mn,17.96
AAC,7,5,A,Na,104610
AAC,7,5,A,Nd,3.63
AAC,7,5,A,Pb,1.155
AAC,7,5,A,Rb,2.437
AAC,7,5,A,Sr,30.18
AAC,7,5,A,Ti,167.3
AAC,7,5,A,Zr,25.19
